year,country_name,athlete_name,medal_type,athlete_photo_url
1908,Germany,Anna HÜBLER,GOLD,https://olympics.com/en/athletes/anna-hubler
1908,Germany,Heinrich BURGER,GOLD,https://olympics.com/en/athletes/heinrich-burger
1908,Great Britain,Phyllis JOHNSON,SILVER,https://olympics.com/en/athletes/phyllis-johnson
1908,Great Britain,James Johnson,SILVER,
1908,Great Britain,Florence SYERS,BRONZE,https://olympics.com/en/athletes/florence-syers
1908,Great Britain,Edgar SYERS,BRONZE,https://olympics.com/en/athletes/edgar-syers
1908,Sweden,Ulrich SALCHOW,GOLD,https://olympics.com/en/athletes/ulrich-salchow
1908,Sweden,Richard JOHANSSON,SILVER,https://olympics.com/en/athletes/richard-johansson
1908,Sweden,Per THOREN,BRONZE,https://olympics.com/en/athletes/per-thoren
1908,Great Britain,Vane Hungerford PENNELL,GOLD,https://olympics.com/en/athletes/vane-hungerford-pennell
1908,Great Britain,John Jacob ASTOR,GOLD,https://olympics.com/en/athletes/john-jacob-astor
1908,Great Britain,Edward William BURY,SILVER,https://olympics.com/en/athletes/edward-william-bury
1908,Great Britain,Cecil BROWNING,SILVER,https://olympics.com/en/athletes/cecil-browning
1908,Great Britain,Henry Meredith LEAF,BRONZE,https://olympics.com/en/athletes/henry-meredith-leaf
1908,Great Britain,Evan Baille NOEL,BRONZE,https://olympics.com/en/athletes/evan-baille-noel
1908,Great Britain,Evan Baille NOEL,GOLD,https://olympics.com/en/athletes/evan-baille-noel
1908,Great Britain,Henry Meredith LEAF,SILVER,https://olympics.com/en/athletes/henry-meredith-leaf
1908,Great Britain,Henry BROUGHAM,BRONZE,https://olympics.com/en/athletes/henry-brougham
1908,Great Britain,John Jacob ASTOR,BRONZE,https://olympics.com/en/athletes/john-jacob-astor
1904,United States of America,Archie HAHN,GOLD,https://olympics.com/en/athletes/archie-hahn
1904,United States of America,John Nathaniel CARTMELL,SILVER,https://olympics.com/en/athletes/john-nathaniel-cartmell
1904,United States of America,Bill Hogenson,BRONZE,
1904,United States of America,Jim Lightbody,GOLD,
1904,United States of America,Howard VALENTINE,SILVER,https://olympics.com/en/athletes/howard-valentine
1904,United States of America,Emil BREITKREUTZ,BRONZE,https://olympics.com/en/athletes/emil-breitkreutz
1904,United States of America,Charles DVORAK,GOLD,https://olympics.com/en/athletes/charles-dvorak
1904,United States of America,Leroy SAMSE,SILVER,https://olympics.com/en/athletes/leroy-samse
1904,United States of America,Louis WILKINS,BRONZE,https://olympics.com/en/athletes/louis-wilkins
1904,United States of America,Archie HAHN,GOLD,https://olympics.com/en/athletes/archie-hahn
1904,United States of America,John Nathaniel CARTMELL,SILVER,https://olympics.com/en/athletes/john-nathaniel-cartmell
1904,United States of America,Bill Hogenson,BRONZE,
1904,United States of America,Harry HILLMAN,GOLD,https://olympics.com/en/athletes/harry-hillman
1904,United States of America,Frank CASTLEMAN,SILVER,https://olympics.com/en/athletes/frank-castleman
1904,United States of America,George POAGE,BRONZE,https://olympics.com/en/athletes/george-poage
1904,United States of America,Harry HILLMAN,GOLD,https://olympics.com/en/athletes/harry-hillman
1904,United States of America,Frank WALLER,SILVER,https://olympics.com/en/athletes/frank-waller
1904,United States of America,George POAGE,BRONZE,https://olympics.com/en/athletes/george-poage
1904,United States of America,Frederick SCHULE,GOLD,https://olympics.com/en/athletes/frederick-schule
1904,United States of America,Thad Shideler,SILVER,
1904,United States of America,Lesley ASHBURNER,BRONZE,https://olympics.com/en/athletes/lesley-ashburner
1904,United States of America,Sam Jones,GOLD,
1904,United States of America,Garrett SERVISS,SILVER,https://olympics.com/en/athletes/garrett-serviss
1904,Germany,Paul WEINSTEIN,BRONZE,https://olympics.com/en/athletes/paul-weinstein
1904,United States of America,Meyer PRINSTEIN,GOLD,https://olympics.com/en/athletes/meyer-prinstein
1904,United States of America,Dan Frank,SILVER,
1904,United States of America,Robert STANGLAND,BRONZE,https://olympics.com/en/athletes/robert-stangland
1904,United States of America,Harry HILLMAN,GOLD,https://olympics.com/en/athletes/harry-hillman
1904,United States of America,Frank WALLER,SILVER,https://olympics.com/en/athletes/frank-waller
1904,United States of America,Herman GROMAN,BRONZE,https://olympics.com/en/athletes/herman-groman
1904,United States of America,Archie HAHN,GOLD,https://olympics.com/en/athletes/archie-hahn
1904,United States of America,Bill Hogenson,SILVER,
1904,United States of America,Fay MOULTON,BRONZE,https://olympics.com/en/athletes/fay-moulton
1904,Canada,Etienne DESMARTEAU,GOLD,https://olympics.com/en/athletes/etienne-desmarteau
1904,United States of America,John Joseph FLANAGAN,SILVER,https://olympics.com/en/athletes/john-joseph-flanagan
1904,United States of America,Jim Mitchel,BRONZE,
1904,United States of America,Ray EWRY,GOLD,https://olympics.com/en/athletes/ray-ewry
1904,United States of America,Con King,SILVER,
1904,United States of America,Joseph F. STADLER,BRONZE,https://olympics.com/en/athletes/joseph-f-stadler
1904,United States of America,Ray EWRY,GOLD,https://olympics.com/en/athletes/ray-ewry
1904,United States of America,Con King,SILVER,
1904,United States of America,John BILLER,BRONZE,https://olympics.com/en/athletes/john-biller
1904,United States of America,Ralph ROSE,GOLD,https://olympics.com/en/athletes/ralph-rose
1904,United States of America,William Wesley COE,SILVER,https://olympics.com/en/athletes/william-wesley-coe
1904,United States of America,Lawrence E. Joseph FEUERBACH,BRONZE,https://olympics.com/en/athletes/lawrence-e-joseph-feuerbach
1904,United States of America,Martin SHERIDAN,GOLD,https://olympics.com/en/athletes/martin-sheridan
1904,United States of America,Ralph ROSE,SILVER,https://olympics.com/en/athletes/ralph-rose
1904,Greece,Nikolaos GEORGANTAS,BRONZE,https://olympics.com/en/athletes/nikolaos-georgantas
1904,United States of America,John Joseph FLANAGAN,GOLD,https://olympics.com/en/athletes/john-joseph-flanagan
1904,United States of America,John DEWITT,SILVER,https://olympics.com/en/athletes/john-dewitt
1904,United States of America,Ralph ROSE,BRONZE,https://olympics.com/en/athletes/ralph-rose
1904,United States of America,Ray EWRY,GOLD,https://olympics.com/en/athletes/ray-ewry
1904,United States of America,Joseph F. STADLER,SILVER,https://olympics.com/en/athletes/joseph-f-stadler
1904,United States of America,Lawson N. ROBERTSON,BRONZE,https://olympics.com/en/athletes/lawson-n-robertson
1904,United States of America,Tom Hicks,GOLD,
1904,France,Albert Corey,SILVER,
1904,United States of America,Arthur NEWTON,BRONZE,https://olympics.com/en/athletes/arthur-newton
1904,United States of America,Jim Lightbody,GOLD,
1904,United States of America,William Frank VERNER,SILVER,https://olympics.com/en/athletes/william-frank-verner
1904,United States of America,Lacey HEARN,BRONZE,https://olympics.com/en/athletes/lacey-hearn
1904,Great Britain,Thomas Francis KIELY,GOLD,https://olympics.com/en/athletes/thomas-francis-kiely
1904,United States of America,Adam GUNN,SILVER,https://olympics.com/en/athletes/adam-gunn
1904,United States of America,Thomas Truxton HARE,BRONZE,https://olympics.com/en/athletes/thomas-truxton-hare
1904,United States of America,Jim Lightbody,GOLD,
1904,Great Britain,John DALY,SILVER,https://olympics.com/en/athletes/john-daly-2
1904,United States of America,Arthur NEWTON,BRONZE,https://olympics.com/en/athletes/arthur-newton
1904,United States of America,Meyer PRINSTEIN,GOLD,https://olympics.com/en/athletes/meyer-prinstein
1904,United States of America,Fred Engelhardt,SILVER,
1904,United States of America,Robert STANGLAND,BRONZE,https://olympics.com/en/athletes/robert-stangland
1904,United States of America,Charles JACOBUS,GOLD,https://olympics.com/en/athletes/charles-jacobus
1904,United States of America,Smith O. STREETER,SILVER,https://olympics.com/en/athletes/smith-o-streeter
1904,United States of America,Charles BROWN,BRONZE,https://olympics.com/en/athletes/charles-brown-1
1904,Canada,George Seymour LYON,GOLD,https://olympics.com/en/athletes/george-seymour-lyon
1904,United States of America,Henri Chandler EGAN,SILVER,https://olympics.com/en/athletes/henri-chandler-egan
1904,United States of America,Burt P. MCKINNIE,BRONZE,https://olympics.com/en/athletes/burt-p-mckinnie
1904,United States of America,Francis Clement NEWTON,BRONZE,https://olympics.com/en/athletes/francis-clement-newton
1904,United States of America,John J.F. MULCAHY,GOLD,https://olympics.com/en/athletes/john-j-f-mulcahy
1904,United States of America,Bill Varley,GOLD,
1904,United States of America,Joseph McLoughlin,SILVER,
1904,United States of America,John Grey HOBEN,SILVER,https://olympics.com/en/athletes/john-grey-hoben
1904,United States of America,Joe Ravannack,BRONZE,
1904,United States of America,John WELLS,BRONZE,https://olympics.com/en/athletes/john-wells
1904,United States of America,Frank GREER,GOLD,https://olympics.com/en/athletes/frank-greer
1904,United States of America,James JUVENAL,SILVER,https://olympics.com/en/athletes/james-juvenal
1904,United States of America,Constance TITUS,BRONZE,https://olympics.com/en/athletes/constance-titus
1904,United States of America,Robert Farnan,GOLD,
1904,United States of America,Joe Ryan,GOLD,
1904,United States of America,John J.F. MULCAHY,SILVER,https://olympics.com/en/athletes/john-j-f-mulcahy
1904,United States of America,Bill Varley,SILVER,
1904,United States of America,John JOACHIM,BRONZE,https://olympics.com/en/athletes/john-joachim
1904,United States of America,Joe Buerger,BRONZE,
1904,Norway,Bernhoff Hansen,GOLD,
1904,Germany,Franz Kugler,SILVER,
1904,United States of America,Fred Warmbold,BRONZE,
1904,United States of America,Benjamin Joseph BRADSHAW,GOLD,https://olympics.com/en/athletes/benjamin-joseph-bradshaw
1904,United States of America,Theodore MCLEAR,SILVER,https://olympics.com/en/athletes/theodore-mclear
1904,United States of America,Charles E. CLAPPER,BRONZE,https://olympics.com/en/athletes/charles-e-clapper
1904,United States of America,George Nicholas MEHNERT,GOLD,https://olympics.com/en/athletes/george-nicholas-mehnert
1904,United States of America,Gustav BAUER,SILVER,https://olympics.com/en/athletes/gustav-bauer
1904,United States of America,William NELSON,BRONZE,https://olympics.com/en/athletes/william-nelson
1904,Norway,Charles ERICKSEN,GOLD,https://olympics.com/en/athletes/charles-ericksen
1904,United States of America,Bill Beckman,SILVER,
1904,United States of America,Jerry WINHOLTZ,BRONZE,https://olympics.com/en/athletes/jerry-winholtz
1904,United States of America,Bob Curry,GOLD,
1904,United States of America,John HEIN,SILVER,https://olympics.com/en/athletes/john-hein
1904,Switzerland,Gustav Tiefenthaler,BRONZE,
1904,United States of America,Jack Niflot,GOLD,
1904,United States of America,Gus Wester,SILVER,
1904,United States of America,Louis Strebler,BRONZE,
1904,United States of America,Otto F. ROEHM,GOLD,https://olympics.com/en/athletes/otto-f-roehm
1904,United States of America,Rudolph Tesiny,SILVER,
1904,United States of America,Al Zirkel,BRONZE,
1904,Greece,Periklis Kakousis,GOLD,
1904,United States of America,Oscar Paul OSTHOFF,SILVER,https://olympics.com/en/athletes/oscar-paul-osthoff
1904,Germany,Franz Kugler,BRONZE,
1904,United States of America,Oscar Paul OSTHOFF,GOLD,https://olympics.com/en/athletes/oscar-paul-osthoff
1904,United States of America,Fred Winter,SILVER,
1904,Germany,Franz Kugler,BRONZE,
1904,United States of America,Oliver L. KIRK,GOLD,https://olympics.com/en/athletes/oliver-l-kirk
1904,United States of America,Frank HALLER,SILVER,https://olympics.com/en/athletes/frank-haller
1904,United States of America,Fred Gilmore,BRONZE,
1904,United States of America,Samuel BERGER,GOLD,https://olympics.com/en/athletes/samuel-berger
1904,United States of America,Charles MAYER,SILVER,https://olympics.com/en/athletes/charles-mayer
1904,United States of America,Bill Michaels,BRONZE,
1904,United States of America,Charles MAYER,GOLD,https://olympics.com/en/athletes/charles-mayer
1904,United States of America,Ben Spradling,SILVER,
1904,United States of America,Al Young,GOLD,
1904,United States of America,Harry Spanjer,SILVER,
1904,United States of America,Joseph LYDON,BRONZE,https://olympics.com/en/athletes/joseph-lydon
1904,United States of America,Oliver L. KIRK,GOLD,https://olympics.com/en/athletes/oliver-l-kirk
1904,United States of America,George FINNEGAN,SILVER,https://olympics.com/en/athletes/george-finnegan
1904,United States of America,George FINNEGAN,GOLD,https://olympics.com/en/athletes/george-finnegan
1904,United States of America,Miles BURKE,SILVER,https://olympics.com/en/athletes/miles-burke
1904,United States of America,Harry Spanjer,GOLD,
1904,United States of America,Russell VAN HORN,SILVER,https://olympics.com/en/athletes/russell-van-horn
1904,United States of America,Peter STURHOLDT,BRONZE,https://olympics.com/en/athletes/peter-sturholdt
1904,United States of America,Beals Coleman WRIGHT,GOLD,https://olympics.com/en/athletes/beals-coleman-wright
1904,United States of America,Robert LEROY,SILVER,https://olympics.com/en/athletes/robert-leroy
1904,United States of America,Edgar Welch LEONARD,BRONZE,https://olympics.com/en/athletes/edgar-welch-leonard
1904,United States of America,Alphonzo Edward BELL,BRONZE,https://olympics.com/en/athletes/alphonzo-edward-bell
1904,United States of America,Beals Coleman WRIGHT,GOLD,https://olympics.com/en/athletes/beals-coleman-wright
1904,United States of America,Edgar Welch LEONARD,GOLD,https://olympics.com/en/athletes/edgar-welch-leonard
1904,United States of America,Robert LEROY,SILVER,https://olympics.com/en/athletes/robert-leroy
1904,United States of America,Alphonzo Edward BELL,SILVER,https://olympics.com/en/athletes/alphonzo-edward-bell
1904,United States of America,Joseph Walker WEAR,BRONZE,https://olympics.com/en/athletes/joseph-walker-wear
1904,United States of America,Allen Tarwater WEST,BRONZE,https://olympics.com/en/athletes/allen-tarwater-west
1904,United States of America,Clarence Olivier GAMBLE,BRONZE,https://olympics.com/en/athletes/clarence-olivier-gamble
1904,United States of America,Arthur Yancey WEAR,BRONZE,https://olympics.com/en/athletes/arthur-yancey-wear
1904,Switzerland,Adolf SPINNLER,GOLD,https://olympics.com/en/athletes/adolf-spinnler
1904,Austria,Julius LENHART,SILVER,https://olympics.com/en/athletes/julius-lenhart
1904,Germany,Wilhelm WEBER,BRONZE,https://olympics.com/en/athletes/wilhelm-weber
1904,United States of America,Anton HEIDA,GOLD,https://olympics.com/en/athletes/anton-heida
1904,United States of America,George EYSER,SILVER,https://olympics.com/en/athletes/george-eyser
1904,United States of America,William MERZ,BRONZE,https://olympics.com/en/athletes/william-merz
1904,Austria,Julius LENHART,GOLD,https://olympics.com/en/athletes/julius-lenhart
1904,Germany,Wilhelm WEBER,SILVER,https://olympics.com/en/athletes/wilhelm-weber
1904,Switzerland,Adolf SPINNLER,BRONZE,https://olympics.com/en/athletes/adolf-spinnler
1904,United States of America,Anton HEIDA,GOLD,https://olympics.com/en/athletes/anton-heida
1904,United States of America,Ed Hennig,GOLD,
1904,United States of America,George EYSER,BRONZE,https://olympics.com/en/athletes/george-eyser
1904,United States of America,George EYSER,GOLD,https://olympics.com/en/athletes/george-eyser
1904,United States of America,Anton HEIDA,SILVER,https://olympics.com/en/athletes/anton-heida
1904,United States of America,John DUHA,BRONZE,https://olympics.com/en/athletes/john-duha
1904,United States of America,Max EMMERICH,GOLD,https://olympics.com/en/athletes/max-emmerich
1904,United States of America,John GRIEB,SILVER,https://olympics.com/en/athletes/john-grieb
1904,United States of America,William MERZ,BRONZE,https://olympics.com/en/athletes/william-merz
1904,United States of America,Ed Hennig,GOLD,
1904,United States of America,Emil Voigt,SILVER,
1904,United States of America,Ralph WILSON,BRONZE,https://olympics.com/en/athletes/ralph-wilson
1904,United States of America,Anton HEIDA,GOLD,https://olympics.com/en/athletes/anton-heida
1904,United States of America,George EYSER,GOLD,https://olympics.com/en/athletes/george-eyser
1904,United States of America,William MERZ,BRONZE,https://olympics.com/en/athletes/william-merz
1904,United States of America,Herman Glass,GOLD,
1904,United States of America,William MERZ,SILVER,https://olympics.com/en/athletes/william-merz
1904,United States of America,Emil Voigt,BRONZE,
1904,United States of America,Anton HEIDA,GOLD,https://olympics.com/en/athletes/anton-heida
1904,United States of America,George EYSER,SILVER,https://olympics.com/en/athletes/george-eyser
1904,United States of America,William MERZ,BRONZE,https://olympics.com/en/athletes/william-merz
1904,United States of America,George EYSER,GOLD,https://olympics.com/en/athletes/george-eyser
1904,United States of America,Charles KRAUSE,SILVER,https://olympics.com/en/athletes/charles-krause
1904,United States of America,Emil Voigt,BRONZE,
1904,Cuba,Ramon FONST,GOLD,https://olympics.com/en/athletes/ramon-fonst
1904,United States of America,Albertson VAN ZO POST,SILVER,https://olympics.com/en/athletes/albertson-van-zo-post
1904,United States of America,Charles Tatham,BRONZE,
1904,United States of America,Albertson VAN ZO POST,GOLD,https://olympics.com/en/athletes/albertson-van-zo-post
1904,United States of America,William Scott O'CONNOR,SILVER,https://olympics.com/en/athletes/william-scott-o-connor
1904,United States of America,William GREBE,BRONZE,https://olympics.com/en/athletes/william-grebe
1904,Cuba,Ramon FONST,GOLD,https://olympics.com/en/athletes/ramon-fonst
1904,United States of America,Charles Tatham,SILVER,
1904,United States of America,Albertson VAN ZO POST,BRONZE,https://olympics.com/en/athletes/albertson-van-zo-post
1904,Cuba,Manuel DIAZ,GOLD,https://olympics.com/en/athletes/manuel-diaz
1904,United States of America,William GREBE,SILVER,https://olympics.com/en/athletes/william-grebe
1904,United States of America,Albertson VAN ZO POST,BRONZE,https://olympics.com/en/athletes/albertson-van-zo-post
1904,United States of America,George SHELDON,GOLD,https://olympics.com/en/athletes/george-sheldon
1904,Germany,Georg HOFFMANN,SILVER,https://olympics.com/en/athletes/georg-hoffmann
1904,United States of America,Frank KEHOE,BRONZE,https://olympics.com/en/athletes/frank-kehoe
